"location","date","polarity"
"Alabama",2020-10-16,0.113636363636364
"Alabama",2020-10-17,0.131060606060606
"Alabama",2020-10-18,0.0829588151536882
"Alaska",2020-02-01,-0.765892788767815
"Alaska",2020-02-02,-0.430153449065983
"Alaska",2020-02-03,0.969491994474083
"Alaska",2020-02-04,-0.545817971229553
"Alaska",2020-02-05,0.893616248387843
"Alaska",2020-02-06,-0.311122628394514
"Alaska",2020-02-07,0.75427809683606
"Alaska",2020-02-08,-0.758550577796996
"Alaska",2020-02-09,0.991263166535646
"Alaska",2020-02-10,-0.302384045440704
"Alaska",2020-02-11,0.128276406787336
"Alaska",2020-02-12,-0.156762442551553
"Alaska",2020-02-13,-0.658232775982469
"Alaska",2020-02-14,-0.9060228751041
"Alaska",2020-02-15,0.550710002891719
"Alaska",2020-02-16,0.565609718672931
"Alaska",2020-02-17,-0.881074906792492
"Alaska",2020-02-18,-0.820178258232772
"Alaska",2020-02-19,-0.978696456644684
"Alaska",2020-02-20,0.489305633120239
"Alaska",2020-02-21,-0.521405711304396
"Alaska",2020-02-22,-0.532087042927742
"Alaska",2020-02-23,-0.803352580871433
"Alaska",2020-02-24,-0.48967498075217
"Alaska",2020-02-25,0.032564724329859
"Alaska",2020-02-26,-0.741916318424046
"Alaska",2020-02-27,-0.749839840456843
"Alaska",2020-02-28,-0.259024685248733
"Alaska",2020-02-29,-0.993613237515092
"Alaska",2020-03-01,0.364406693726778
"Alaska",2020-03-02,-0.0609918194822967
"Alaska",2020-03-03,-0.946942894719541
"Alaska",2020-03-04,0.637520654592663
"Alaska",2020-03-05,-0.642330676317215
"Alaska",2020-03-06,0.75993490498513
"Alaska",2020-03-07,0.861825063358992
"Alaska",2020-03-08,0
"Alaska",2020-03-09,0.113636363636364
"Alaska",2020-03-10,0.0457890215329826
"Alaska",2020-03-11,0.223660505842417
"Alaska",2020-03-12,-0.0710730347782373
"Alaska",2020-03-13,-0.152870676945895
"Alaska",2020-03-14,0.814462191890925
"Alaska",2020-03-15,-0.0981866749934852
"Alaska",2020-03-16,0.424291981384158
"Alaska",2020-03-17,-0.68539755884558
"Alaska",2020-03-18,-0.673701370600611
"Alaska",2020-03-19,-0.256053840741515
"Alaska",2020-03-20,-0.520072885323316
"Alaska",2020-03-21,0.0919087715446949
"Alaska",2020-03-22,-0.268933901097625
"Alaska",2020-03-23,0.870966902002692
"Alaska",2020-03-24,0.613817827310413
"Alaska",2020-03-25,0
"Alaska",2020-03-26,0.929488299880177
"Alaska",2020-03-27,-0.611515008378774
"Alaska",2020-03-28,0.128508652094752
"Alaska",2020-03-29,0.774490417446941
"Alaska",2020-03-30,-0.577735194005072
"Alaska",2020-03-31,-0.171124490443617
"Alaska",2020-04-01,0.398441179655492
"Alaska",2020-04-02,0.221814017277211
"Alaska",2020-04-03,-0.177063534967601
"Alaska",2020-04-04,0.0748482821509242
"Alaska",2020-04-05,0.371930179651827
"Alaska",2020-04-06,0.499537623487413
"Alaska",2020-04-07,0.447483306284994
"Alaska",2020-04-08,0
"Alaska",2020-04-09,-0.586999896448106
"Alaska",2020-04-10,-0.874630654230714
"Alaska",2020-04-11,0.254929008893669
"Alaska",2020-04-12,0.466602831147611
"Alaska",2020-04-13,0.840940456837416
"Alaska",2020-04-14,0.492521951440722
"Alaska",2020-04-15,-0.759266252163798
"Alaska",2020-04-16,-0.53044225089252
"Alaska",2020-04-17,0.326666666666667
"Alaska",2020-04-18,0.408625460229814
"Alaska",2020-04-19,0.00368159590288997
"Alaska",2020-04-20,0.503268850967288
"Alaska",2020-04-21,-0.28033303283155
"Alaska",2020-04-22,0.10304992320016
"Alaska",2020-04-23,0.907050615176558
"Alaska",2020-04-24,0.224377640057355
"Alaska",2020-04-25,-0.520151030737907
"Alaska",2020-04-26,0.00182907609269023
"Alaska",2020-04-27,0.898087528068572
"Alaska",2020-04-28,0.824820030480623
"Alaska",2020-04-29,-0.859857336618006
"Alaska",2020-04-30,0.978367684409022
"Alaska",2020-05-01,0.356716432143003
"Alaska",2020-05-02,0.711663238238543
"Alaska",2020-05-03,0.320530264172703
"Alaska",2020-05-04,0.639661775436252
"Alaska",2020-05-05,0.965267488732934
"Alaska",2020-05-06,-0.49496871419251
"Alaska",2020-05-07,0.6043272879906
"Alaska",2020-05-08,0.0587722412310541
"Alaska",2020-05-09,0.183550851419568
"Alaska",2020-05-10,-0.95080542517826
"Alaska",2020-05-11,-0.15
"Alaska",2020-05-12,0.736812755931169
"Alaska",2020-05-13,0.927259525749832
"Alaska",2020-05-14,-0.955647906754166
"Alaska",2020-05-15,0.025
"Alaska",2020-05-16,-0.650500242132694
"Alaska",2020-05-17,-0.202168023679405
"Alaska",2020-05-18,-0.042310400865972
"Alaska",2020-05-19,0.136666666666667
"Alaska",2020-05-20,0.871856768149883
"Alaska",2020-05-21,-0.462878953665495
"Alaska",2020-05-22,0.0970339002087712
"Alaska",2020-05-23,0.391467711422592
"Alaska",2020-05-24,-0.430650907568634
"Alaska",2020-05-25,-0.252939552534372
"Alaska",2020-05-26,0.0365052721463144
"Alaska",2020-05-27,-0.455727681517601
"Alaska",2020-05-28,0.492029329296201
"Alaska",2020-05-29,0.487283803056926
"Alaska",2020-05-30,0.291677886154503
"Alaska",2020-05-31,-0.622490710113198
"Alaska",2020-06-01,0.296428571428571
"Alaska",2020-06-02,0.292865643277764
"Alaska",2020-06-03,0.729209836106747
"Alaska",2020-06-04,-0.597102400846779
"Alaska",2020-06-05,-0.310131225734949
"Alaska",2020-06-06,-0.459780706092715
"Alaska",2020-06-07,-0.361683676019311
"Alaska",2020-06-08,0.727741591632366
"Alaska",2020-06-09,-0.546544922981411
"Alaska",2020-06-10,0.14
"Alaska",2020-06-11,0.759055728558451
"Alaska",2020-06-12,-0.115013834089041
"Alaska",2020-06-13,0.116823384538293
"Alaska",2020-06-14,0.892521295230836
"Alaska",2020-06-15,-0.400698770303279
"Alaska",2020-06-16,-0.0204085209406912
"Alaska",2020-06-17,0.0776610332541168
"Alaska",2020-06-18,0.398194135166705
"Alaska",2020-06-19,-0.156178496778011
"Alaska",2020-06-20,0.926929296460003
"Alaska",2020-06-21,0.0246212121212121
"Alaska",2020-06-22,0.303639992140234
"Alaska",2020-06-23,-0.708270570263267
"Alaska",2020-06-24,0.449751183856279
"Alaska",2020-06-25,-0.188571428571429
"Alaska",2020-06-26,0.962828923016787
"Alaska",2020-06-27,0.758663066662848
"Alaska",2020-06-28,0.593649410177022
"Alaska",2020-06-29,0.296403836458921
"Alaska",2020-06-30,0.949858349747956
"Alaska",2020-07-01,-0.954770008567721
"Alaska",2020-07-02,0.330248946323991
"Alaska",2020-07-03,0.878804162144661
"Alaska",2020-07-04,0.842468196991831
"Alaska",2020-07-05,-0.548028762917966
"Alaska",2020-07-06,0.532798872794956
"Alaska",2020-07-07,-0.508171053603292
"Alaska",2020-07-08,-0.195200127549469
"Alaska",2020-07-09,-0.725560715887696
"Alaska",2020-07-10,0.724183346610516
"Alaska",2020-07-11,0.51787065109238
"Alaska",2020-07-12,0.469623430632055
"Alaska",2020-07-13,-0.699829026591033
"Alaska",2020-07-14,0.0958843110129237
"Alaska",2020-07-15,0.942151137162
"Alaska",2020-07-16,-0.143921731039882
"Alaska",2020-07-17,0.649162688292563
"Alaska",2020-07-18,-0.953455734997988
"Alaska",2020-07-19,-0.0852059237658978
"Alaska",2020-07-20,-0.0961154056712985
"Alaska",2020-07-21,-0.928387840278447
"Alaska",2020-07-22,0.390520637854934
"Alaska",2020-07-23,-0.398971919901669
"Alaska",2020-07-24,-0.831885549705476
"Alaska",2020-07-25,0.369604985229671
"Alaska",2020-07-26,0.738581790588796
"Alaska",2020-07-27,0.748864569235593
"Alaska",2020-07-28,-0.571756199467927
"Alaska",2020-07-29,0.202821790240705
"Alaska",2020-07-30,0.25
"Alaska",2020-07-31,0.985965438652784
"Alaska",2020-08-01,-0.535754526033998
"Alaska",2020-08-02,-0.681047647725791
"Alaska",2020-08-03,0.4104756382294
"Alaska",2020-08-04,0.0334012671373785
"Alaska",2020-08-05,0.876265468075871
"Alaska",2020-08-06,0.722566371317953
"Alaska",2020-08-07,0.315862288232893
"Alaska",2020-08-08,-0.366964704822749
"Alaska",2020-08-09,-0.738744975998998
"Alaska",2020-08-10,-0.0921199261210859
"Alaska",2020-08-11,-0.00780370272696018
"Alaska",2020-08-12,0.0155864395201206
"Alaska",2020-08-13,0.400259411893785
"Alaska",2020-08-14,-0.973886849824339
"Alaska",2020-08-15,-0.3125
"Alaska",2020-08-16,0.628791035152972
"Alaska",2020-08-17,-0.209630944300443
"Alaska",2020-08-18,-0.0697966534644365
"Alaska",2020-08-19,-0.705276739317924
"Alaska",2020-08-20,0.286963888909668
"Alaska",2020-08-21,0.821220795623958
"Alaska",2020-08-22,0.445473311003298
"Alaska",2020-08-23,-0.629678457975388
"Alaska",2020-08-24,0.413543769158423
"Alaska",2020-08-25,-0.0898549919947982
"Alaska",2020-08-26,0.609112893696874
"Alaska",2020-08-27,0.0769230769230769
"Alaska",2020-08-28,-0.312709934078157
"Alaska",2020-08-29,0.12678055698052
"Alaska",2020-08-30,-0.605772240553051
"Alaska",2020-08-31,0.00666121719405055
"Alaska",2020-09-01,-0.101055953186005
"Alaska",2020-09-02,0.331653708592057
"Alaska",2020-09-03,0.294567833654583
"Alaska",2020-09-04,-0.728586465585977
"Alaska",2020-09-05,0.0895348228514194
"Alaska",2020-09-06,0.741042767185718
"Alaska",2020-09-07,0.30522897420451
"Alaska",2020-09-08,-0.924167449586093
"Alaska",2020-09-09,-0.794602164998651
"Alaska",2020-09-10,-0.871937517076731
"Alaska",2020-09-11,0.0666666666666667
"Alaska",2020-09-12,-0.785185927059501
"Alaska",2020-09-13,0.0394569342024624
"Alaska",2020-09-14,0.897688314318657
"Alaska",2020-09-15,0.557023525238037
"Alaska",2020-09-16,-0.392874819692224
"Alaska",2020-09-17,-0.49829663708806
"Alaska",2020-09-18,-0.166666666666667
"Alaska",2020-09-19,-0.272569444444444
"Alaska",2020-09-20,-0.872837981209159
"Alaska",2020-09-21,0.794914992060512
"Alaska",2020-09-22,0.52285355143249
"Alaska",2020-09-23,0.165481028147042
"Alaska",2020-09-24,0.274296514224261
"Alaska",2020-09-25,0.785503991879523
"Alaska",2020-09-26,-0.814692912623286
"Alaska",2020-09-27,0.786293148994446
"Alaska",2020-09-28,-0.0398102523759007
"Alaska",2020-09-29,0.793762716464698
"Alaska",2020-09-30,0.5
"Alaska",2020-10-01,-0.14309654571116
"Alaska",2020-10-02,0.7354616955854
"Alaska",2020-10-03,0.285535459406674
"Alaska",2020-10-04,-0.926548630464822
"Alaska",2020-10-05,0.103050466161221
"Alaska",2020-10-06,-0.3125
"Alaska",2020-10-07,-0.0886132856830955
"Alaska",2020-10-08,0.203976125922054
"Alaska",2020-10-09,-0.373421651311219
"Alaska",2020-10-10,0.88416722882539
"Alaska",2020-10-11,-0.75125005049631
"Alaska",2020-10-12,-0.256610538810492
"Alaska",2020-10-13,-0.645516137126833
"Alaska",2020-10-14,0.522968413308263
"Alaska",2020-10-15,-0.378286953549832
"Alaska",2020-10-16,-0.32965970505029
"Alaska",2020-10-17,0.998619357123971
"Alaska",2020-10-18,-0.931733075529337
"Arizona",2020-02-01,-0.870236255228519
"Arizona",2020-02-02,0.471548317931592
"Arizona",2020-02-03,0.737180904485285
"Arizona",2020-02-04,0.806228589266539
"Arizona",2020-02-05,-0.466027321759611
"Arizona",2020-02-06,0.2
"Arizona",2020-02-07,0
"Arizona",2020-02-08,-0.635301520582289
"Arizona",2020-02-09,0.949606047943234
"Arizona",2020-02-10,0.533462290652096
"Arizona",2020-02-11,0.233333333333333
"Arizona",2020-02-12,0.647467420436442
"Arizona",2020-02-13,-0.740100115537643
"Arizona",2020-02-14,-0.0135714285714286
"Arizona",2020-02-15,-0.306911987252533
"Arizona",2020-02-16,-0.313461722340435
"Arizona",2020-02-17,0.137380952380952
"Arizona",2020-02-18,-0.0983359245583415
"Arizona",2020-02-19,0.129954304954305
"Arizona",2020-02-20,-0.664291710127145
"Arizona",2020-02-21,-0.193627160973847
"Arizona",2020-02-22,-0.887558388058096
"Arizona",2020-02-23,0.299804176203907
"Arizona",2020-02-24,0.0104166666666667
"Arizona",2020-02-25,-0.188920798711479
"Arizona",2020-02-26,-0.800747664179653
"Arizona",2020-02-27,0.317020397633314
"Arizona",2020-02-28,0.151470256503671
"Arizona",2020-02-29,-0.333333333333333
"Arizona",2020-03-01,0.07
"Arizona",2020-03-02,0.99442498665303
"Arizona",2020-03-03,0.768673873040825
"Arizona",2020-03-04,-0.708504938520491
"Arizona",2020-03-05,-0.3125
"Arizona",2020-03-06,-0.939228066708893
"Arizona",2020-03-07,0
"Arizona",2020-03-08,-0.208626257255673
"Arizona",2020-03-09,-0.258885622490197
"Arizona",2020-03-10,0.280586608219892
"Arizona",2020-03-11,-0.783325349446386
"Arizona",2020-03-12,-0.746427046135068
"Arizona",2020-03-13,-0.216666666666667
"Arizona",2020-03-14,0.181831415742636
"Arizona",2020-03-15,0
"Arizona",2020-03-16,-0.863771199248731
"Arizona",2020-03-17,0
"Arizona",2020-03-18,-0.211111111111111
"Arizona",2020-03-19,0.70525462878868
"Arizona",2020-03-20,-0.896307311952114
"Arizona",2020-03-21,0.728763700462878
"Arizona",2020-03-22,0
"Arizona",2020-03-23,-0.541844363324344
"Arizona",2020-03-24,0.4
"Arizona",2020-03-25,0.776786246802658
"Arizona",2020-03-26,0.575082860421389
"Arizona",2020-03-27,-0.1
"Arizona",2020-03-28,0.8041364219971
"Arizona",2020-03-29,-0.34375
"Arizona",2020-03-30,0.0579347568564117
"Arizona",2020-03-31,-0.556575216818601
"Arizona",2020-04-01,-0.230725587811321
"Arizona",2020-04-02,-0.771571904886514
"Arizona",2020-04-03,0.843591872602701
"Arizona",2020-04-04,0.0282608359120786
"Arizona",2020-04-05,0.0333333333333333
"Arizona",2020-04-06,0.021875
"Arizona",2020-04-07,-0.0672365315258503
"Arizona",2020-04-08,-0.954063482116908
"Arizona",2020-04-09,0.295666940044612
"Arizona",2020-04-10,0.5
"Arizona",2020-04-11,0.0244444444444444
"Arizona",2020-04-12,0
"Arizona",2020-04-13,0.409090909090909
"Arizona",2020-04-14,-0.05
"Arizona",2020-04-15,0.35
"Arizona",2020-04-16,0.164550264550265
"Arizona",2020-04-17,0
"Arizona",2020-04-18,-0.518077150452882
"Arizona",2020-04-19,-0.654451047535986
"Arizona",2020-04-20,-0.964986477512866
"Arizona",2020-04-21,-0.266666666666667
"Arizona",2020-04-22,-0.0996619667857885
"Arizona",2020-04-23,-0.650661144871265
"Arizona",2020-04-24,0.490680392831564
"Arizona",2020-04-25,-0.000278600957244635
"Arizona",2020-04-26,0.679406070616096
"Arizona",2020-04-27,-0.348687489982694
"Arizona",2020-04-28,0.5
"Arizona",2020-04-29,-0.444444444444444
"Arizona",2020-04-30,0.8
"Arizona",2020-05-01,0.251112785190344
"Arizona",2020-05-02,0.287131589837372
"Arizona",2020-05-03,0.642832610290498
"Arizona",2020-05-04,0.939682573080063
"Arizona",2020-05-05,0.07625
"Arizona",2020-05-06,-0.765733295120299
"Arizona",2020-05-07,0.448148148148148
"Arizona",2020-05-08,0
"Arizona",2020-05-09,0.65
"Arizona",2020-05-10,0.104009503498673
"Arizona",2020-05-11,-0.0190265658311546
"Arizona",2020-05-12,0.379716501105577
"Arizona",2020-05-13,-0.798606397584081
"Arizona",2020-05-14,0.244178515393287
"Arizona",2020-05-15,0.0397223210893571
"Arizona",2020-05-16,0.600629718974233
"Arizona",2020-05-17,-0.990756993182003
"Arizona",2020-05-18,0.489404236432165
"Arizona",2020-05-19,0.3
"Arizona",2020-05-20,0.359708144329488
"Arizona",2020-05-21,-0.759811125695705
"Arizona",2020-05-22,-0.248475883156061
"Arizona",2020-05-23,0.661665396764874
"Arizona",2020-05-24,-0.0456548761576414
"Arizona",2020-05-25,0.1
"Arizona",2020-05-26,-0.0915555555555556
"Arizona",2020-05-27,0.96372083062306
"Arizona",2020-05-28,-0.697175858542323
"Arizona",2020-05-29,-0.15
"Arizona",2020-05-30,-0.685752632562071
"Arizona",2020-05-31,-0.186244995798916
"Arizona",2020-06-01,0.3
"Arizona",2020-06-02,-0.0471590909090909
"Arizona",2020-06-03,-0.498130161780864
"Arizona",2020-06-04,0.192597338464111
"Arizona",2020-06-05,0.158333333333333
"Arizona",2020-06-06,0
"Arizona",2020-06-07,-0.542673502583057
"Arizona",2020-06-08,0.57502376800403
"Arizona",2020-06-09,-0.854506017640233
"Arizona",2020-06-10,-0.823924354743212
"Arizona",2020-06-11,0.934909633360803
"Arizona",2020-06-12,0.371026042383164
"Arizona",2020-06-13,-0.942268649116158
"Arizona",2020-06-14,0.0833333333333333
"Arizona",2020-06-15,-0.0597027972027972
"Arizona",2020-06-16,-0.05
"Arizona",2020-06-17,0.207936507936508
"Arizona",2020-06-18,-0.0413333333333333
"Arizona",2020-06-19,-0.117435126099735
